User-ID;Book_ID;Book-Rating
25930;10115;0
25930;646;5
25930;779;7
25930;5286;0
25930;50045;8
25930;16069;0
25930;995;6
25930;10721;0
25930;15522;0
25942;6611;8
25945;24249;0
25954;3720;0
25965;6929;0
25966;586;9
25966;103;0
25966;54;0
25966;9566;10
25966;4148;0
25966;10964;0
25966;12377;8
25966;178;8
25966;21642;0
25981;124;0
25981;693;5
25981;49741;5
25981;7346;5
25981;14840;0
25981;13115;0
25981;103;0
25981;3385;0
25981;7935;5
25981;10842;10
25981;8755;0
25981;3611;5
25981;37053;5
25981;5969;5
25981;10121;0
25981;45218;0
25981;49024;5
25981;4230;5
25981;38559;0
25981;4140;5
25981;8176;5
25981;1605;0
25981;38879;0
25981;3720;10
25981;12809;5
25981;3720;10
25981;7578;0
25981;41518;0
25981;653;0
25981;4982;5
25981;8137;5
25981;15797;5
25981;779;5
25981;4710;5
25981;7230;5
25981;7278;5
25981;9681;5
25981;9738;5
25981;25652;5
25981;34101;5
25981;39148;5
25981;46250;5
25981;12688;0
25981;37144;0
25981;7674;10
25981;4428;5
25981;183;5
25981;8598;0
25981;25817;10
25981;31799;5
25981;21953;5
25981;17327;5
25981;15922;5
25981;25599;5
25981;27939;5
25981;41013;5
25981;1880;10
25981;48832;10
25981;833;5
25981;38500;0
25981;27478;0
25981;42129;0
25981;9357;0
25981;26049;0
25981;8568;5
25981;44888;5
25981;28166;5
25981;49694;5
25981;23720;5
25981;21335;5
25981;1070;0
25981;4117;5
25981;5768;0
25981;7956;5
25981;42969;5
25981;16596;5
25981;37706;5
25981;42727;5
25981;14872;0
25981;4534;0
25981;1731;5
25981;8147;5
25981;41124;5
25981;43773;5
25981;42948;5
25981;922;5
25981;8026;5
25981;25006;5
25981;690;5
25981;3259;0
25981;7967;0
25981;625;5
25981;2666;0
25981;39745;7
25981;34044;0
25981;3855;0
25981;3384;0
25981;16224;5
25981;1082;0
25981;10386;5
25981;6109;5
25981;10253;5
25981;51163;5
25981;10912;5
25981;42516;5
25981;7475;0
25981;5199;5
25981;48400;5
25981;25737;5
25981;5618;5
25981;44128;5
25981;10076;0
25981;10247;0
25981;394;5
25981;9213;5
25981;1736;5
25981;5632;0
25981;39488;0
25981;16877;5
25981;28708;5
25981;6083;0
25981;42844;0
25981;3342;0
25981;9996;0
25981;3274;0
25981;44729;5
25981;14327;5
25981;35;0
25981;11732;0
25981;2868;0
25981;1265;10
25981;4183;0
25981;50870;5
25981;6348;5
25981;6457;5
25981;14486;5
25981;15709;5
25981;17646;5
25981;15342;0
25981;34703;0
25981;34656;5
25981;46143;5
25981;49717;0
25981;1605;0
25981;6774;5
25981;10155;0
25981;817;0
25981;41729;0
25981;33309;5
25981;39140;5
25981;51568;5
25981;13133;0
25981;14027;0
25981;22381;0
25981;24916;0
25981;28432;0
25981;34219;0
25981;35699;0
25981;45811;0
25981;46268;0
25981;10265;5
25981;35516;5
25981;16931;10
25981;23616;5
25981;3096;0
25981;26673;0
25981;41358;0
25981;16840;0
25981;11058;0
25981;15736;0
25981;10733;0
25981;8137;5
25981;15797;5
25981;31962;5
25981;41446;0
25981;18511;0
25981;16022;10
25981;1429;0
25981;12335;0
25981;19081;0
25981;34556;0
25981;36271;0
25981;25163;0
25981;25247;0
25981;34915;0
25981;17750;0
25981;16596;5
25981;37706;5
25981;42727;5
25988;166;8
25996;586;9
25996;160;8
25996;15456;0
25996;678;6
25996;9597;8
25996;27;10
25996;22911;0
25996;288;6
25996;132;6
25996;41575;0
26008;16089;10
26018;5502;8
26020;1064;9
26030;48987;8
26030;2093;8
26030;850;9
26038;833;8
26041;50502;8
26041;16280;7
26047;4571;0
26053;1194;0
26055;207;6
26057;674;8
26057;586;10
26057;1465;7
26057;4570;0
26057;230;0
26057;37012;5
26057;6353;0
26057;210;9
26057;646;0
26057;8635;0
26057;7872;0
26057;849;10
26057;922;0
26057;8026;0
26057;25006;0
26057;96;0
26057;17848;10
26057;216;0
26057;233;8
26057;635;0
26057;389;0
26057;5133;8
26057;7503;0
26057;2096;0
26057;20189;0
26072;1940;10
26084;4439;0
26084;1476;0
26084;565;0
26084;42890;0
26084;42505;0
26084;25836;10
26084;902;5
26084;46600;0
26084;4795;0
26084;3;5
26084;968;0
26084;46967;0
26084;47823;0
26084;1125;0
26084;33405;0
26084;16740;0
26084;7169;0
26112;674;10
26112;2865;8
26112;47370;8
26120;605;7
26120;33881;0
26120;22064;0
26122;1365;7
26124;14770;0
26124;2835;7
26124;874;8
26124;9787;3
26124;17739;3
26129;109;0
26129;8358;0
26129;21122;0
26129;42135;0
26129;46290;0
26132;15156;10
26133;37781;0
26133;2853;9
26133;14804;0
26133;14966;0
26133;14792;7
26133;45362;7
26133;13518;0
26133;1400;0
26133;4055;0
26134;17016;7
26134;44724;8
26134;16616;8
26134;20648;8
26134;49376;4
26134;2168;7
26138;230;0
26138;521;0
26138;1823;0
26143;2554;0
26145;2540;10
26146;52307;7
26146;17498;0
26146;25119;0
26146;3778;8
26146;7279;6
26151;8630;0
26151;26679;0
26151;1307;10
26151;42523;0
26153;10498;9
26153;20210;9
26153;45319;9
26153;861;8
26153;6477;8
26153;8102;8
26153;6449;7
26161;13738;0
26161;4225;0
26162;2851;0
26162;21662;0
26162;21838;0
26182;125;10
26182;8176;0
26182;720;0
26182;89;10
26182;1189;0
26182;109;10
26182;8358;10
26182;21122;10
26182;42135;10
26182;46290;10
26182;389;0
26182;89;0
26190;21;0
26192;2554;10
26193;6330;7
26196;41;0
26196;49024;9
26196;21;0
26196;3235;0
26196;14598;7
26196;36349;7
26196;256;7
26196;27;10
26200;38091;0
26200;606;0
26200;11587;5
26206;832;9
26206;35804;0
26206;12735;10
26209;648;0
26209;42523;10
26218;486;9
26231;3883;7
26231;7674;6
26231;3384;0
26231;3563;6
26231;12719;5
26231;1396;0
26231;35862;0
26231;32829;7
26238;764;7
26238;34955;7
26240;318;0
26240;103;0
26240;5125;0
26240;4;0
26240;3132;0
26240;1902;3
26240;4750;3
26240;6442;3
26240;47053;3
26240;51347;3
26240;40892;0
26240;11042;0
26240;99;7
26240;210;6
26240;22835;9
26240;33902;0
26240;13774;0
26240;46493;7
26240;23;0
26240;3688;0
26240;1746;5
26240;700;0
26240;14124;0
26240;938;4
26240;7150;0
26240;939;10
26240;1009;6
26240;1833;6
26240;3070;0
26240;1400;0
26240;16877;7
26240;28708;7
26240;1649;0
26240;15522;0
26240;10089;0
26240;7425;6
26240;14519;6
26240;1806;7
26240;2284;9
26240;786;0
26249;3446;8
26264;8118;0
26264;19619;0
26264;40841;0
26264;50409;0
26268;259;6
26280;8420;8
26280;46707;8
26284;14997;8
26284;3614;0
26284;15698;0
26284;16878;0
26284;44645;0
26284;12957;5
26292;1073;0
26300;4520;9
26300;51191;9
26302;16220;7
26332;15392;0
26336;8525;0
26336;41114;0
26336;52385;0
26339;9992;9
26341;3468;0
26344;329;0
26350;48548;0
26350;7987;0
26350;482;0
26370;30884;0
26371;10100;7
26371;99;0
26371;9110;8
26371;21978;7
26371;24163;0
26371;916;8
26371;43525;0
26371;10908;8
26371;39272;0
26371;475;0
26371;2560;9
26371;5358;0
26371;1859;0
26374;6353;0
26374;100;10
26374;6655;8
26374;96;5
26377;325;8
26377;48876;0
26385;31861;8
26385;26271;6
26385;43884;6
26385;44098;0
26385;10265;0
26385;35516;0
26387;14221;9
26387;46717;9
26388;15318;7
26407;9257;0
26411;7545;0
26411;15392;0
26411;34014;0
26411;280;7
26411;914;7
26411;25781;7
26412;1071;6
26412;44872;0
26412;25358;0
26412;27590;0
26412;9303;0
26412;3995;7
26412;10113;8
26412;6778;0
26412;29303;8
26416;5313;0
26418;13456;0
26418;9924;0
26418;6636;0
26418;38500;0
26418;24249;0
26418;26049;0
26418;13171;0
26418;137;0
26422;50686;0
26422;10575;0
26435;14235;0
26436;26374;0
26443;286;9
26443;21368;0
26443;77;0
26443;17330;0
26443;182;0
26443;286;9
26454;7344;7
26454;10472;7
26454;26014;7
26454;46318;7
26454;47817;7
26457;8525;0
26457;41114;0
26457;52385;0
26463;2894;9
26466;41564;8
26472;32854;0
26473;49374;0
26473;15857;5
26473;38886;0
26487;23779;10
26487;3614;8
26487;15698;8
26487;16878;8
26487;44645;8
26487;2855;8
26487;325;10
26487;1990;7
26487;10587;10
26487;4483;10
26487;9482;7
26487;4148;0
26488;50045;5
26490;12110;9
26495;14024;0
26501;135;8
26502;5578;0
26502;737;0
26508;1064;6
26508;646;5
26509;350;0
26509;668;7
26509;50045;0
26509;16220;0
26516;5895;0
26516;44893;0
26516;32139;0
26516;325;0
26516;16873;0
26516;1404;0
26516;48630;0
26516;45890;0
26516;48580;0
26516;28329;0
26516;3108;0
26516;27998;0
26516;8726;0
26516;28396;0
26516;1341;0
26516;784;0
26516;17412;0
26516;7727;0
26516;2243;0
26516;6323;0
26516;8218;0
26516;14764;0
26516;18289;8
26516;6698;9
26516;6710;0
26516;38411;0
26516;37307;0
26516;16218;0
26516;45679;9
26516;48742;0
26516;40401;0
26516;8854;0
26516;32829;0
26516;9991;0
26516;46885;0
26516;5382;0
26516;132;0
26516;10376;0
26516;31685;0
26516;23348;0
26516;29948;0
26517;586;0
26517;2189;0
26517;11042;0
26517;646;7
26517;7185;0
26517;8211;0
26517;15134;0
26517;42639;0
26517;42557;0
26517;46680;0
26517;8189;0
26517;44386;0
26517;21953;8
26517;154;0
26517;3861;0
26517;33888;5
26517;34879;5
26517;1227;0
26517;21840;0
26517;52294;0
26517;41820;5
26517;6710;7
26517;82;0
26517;482;0
26517;30954;0
26518;8635;8
26518;12688;8
26518;32905;0
26518;3446;0
26518;16219;8
26521;11042;7
26521;938;8
26521;7977;8
26521;5671;9
26521;26470;9
26521;29660;9
26521;34031;9
26521;43856;9
26525;25889;0
26525;37144;6
26525;96;10
26527;1890;0
26531;1220;0
26532;817;0
26535;44644;0
26535;5895;0
26535;44893;0
26535;9259;0
26535;346;0
26535;1954;0
26535;14454;0
26535;46495;0
26535;32019;0
26535;113;0
26535;5251;0
26535;1944;0
26535;38707;0
26535;1990;0
26535;4745;0
26535;48482;5
26535;10445;0
26535;44153;0
26535;9848;0
26535;35831;0
26535;877;0
26535;14742;0
26535;40892;0
26535;14124;0
26535;399;0
26535;50425;0
26535;5476;0
26535;39518;0
26535;13110;0
26535;50416;0
26535;42588;0
26535;12457;0
26535;6881;0
26535;15060;0
26535;25091;0
26535;33308;0
26535;19918;5
26535;13658;0
26535;37369;0
26535;38706;0
26535;52449;0
26535;8743;0
26535;43290;0
26535;45160;0
26535;17313;0
26535;15993;0
26535;37928;0
26535;48774;0
26535;4483;0
26535;4982;0
26535;28143;0
26535;15;0
26535;19767;0
26535;7475;0
26535;15922;0
26535;25599;0
26535;27939;0
26535;41013;0
26535;49258;0
26535;347;5
26535;1338;5
26535;32213;5
26535;36096;5
26535;3410;0
26535;24490;0
26535;32801;0
26535;39781;0
26535;46287;0
26535;637;0
26535;10242;0
26535;13475;0
26535;14754;0
26535;31740;0
26535;35634;0
26535;40281;0
26535;44866;0
26535;33053;0
26535;12870;0
26535;2765;0
26535;4613;0
26535;6632;0
26535;8014;0
26535;47768;0
26535;49489;0
26535;51088;0
26535;14081;0
26535;17368;0
26535;37570;0
26535;1060;0
26535;15754;0
26535;15930;0
26535;17334;0
26535;49195;0
26535;1065;0
26535;96;0
26535;663;0
26535;13884;0
26535;31092;0
26535;47287;0
26535;50860;0
26535;28835;0
26535;12335;0
26535;31634;0
26535;12818;5
26535;7985;0
26535;32182;5
26535;13914;0
26535;48872;0
26535;29852;0
26535;20439;0
26535;23649;0
26535;1406;0
26535;25170;0
26535;14165;0
26535;35606;0
26535;40918;0
26535;44098;5
26535;14094;0
26535;50353;0
26535;50681;0
26535;22404;0
26535;44658;0
26535;29216;5
26535;2739;0
26535;28254;0
26535;45661;0
26535;9666;0
26535;28495;0
26535;37507;0
26535;50139;0
26535;9787;0
26535;17739;0
26535;50870;0
26535;6714;0
26535;8687;0
26535;4710;0
26535;7230;0
26535;7278;0
26535;9681;0
26535;9738;0
26535;25652;0
26535;34101;0
26535;39148;0
26535;204;0
26535;107;0
26535;1991;5
26535;17935;8
26535;16425;0
26535;3750;0
26535;46934;0
26535;42676;0
26535;13758;0
26535;46934;0
26535;25418;0
26535;33678;0
26535;24298;0
26535;28308;0
26535;39125;0
26535;49872;0
26535;50536;0
26535;2726;0
26535;6884;0
26535;29304;0
26535;23348;0
26535;3158;0
26535;37236;0
26535;14461;0
26535;20513;0
26535;40265;0
26535;44778;0
26535;45568;0
26535;4447;0
26535;17712;0
26535;32243;0
26535;19032;5
26535;26471;5
26535;29267;5
26535;37;0
26536;50045;0
26538;8635;0
26538;16852;0
26538;21596;0
26538;5504;0
26538;132;0
26538;11058;0
26538;3699;0
26539;2243;0
26540;10152;4
26543;17437;8
26544;785;0
26544;1759;0
26544;586;0
26544;5785;0
26544;160;0
26544;5618;0
26544;201;0
26544;33830;0
26544;7694;0
26544;48729;0
26544;36846;0
26544;44634;0
26544;5333;0
26544;8636;0
26544;1716;0
26544;521;0
26544;325;0
26544;7162;0
26544;6790;0
26544;18620;0
26544;46692;0
26544;1359;0
26544;938;9
26544;14236;0
26544;50233;0
26544;13932;0
26544;23738;0
26544;33739;0
26544;7215;0
26544;609;0
26544;5673;0
26544;99;0
26544;36379;0
26544;627;0
26544;38091;0
26544;38559;0
26544;35760;0
26544;628;0
26544;300;0
26544;7435;0
26544;1877;0
26544;2394;0
26544;7018;0
26544;49141;0
26544;39101;0
26544;14507;0
26544;43846;0
26544;24646;0
26544;52247;0
26544;4981;0
26544;9957;0
26544;18264;0
26544;17670;0
26544;51540;9
26544;68;0
26544;80;8
26544;21569;8
26544;41564;0
26544;29444;0
26544;13680;8
26544;33984;8
26544;36493;8
26544;31559;0
26544;16214;0
26544;42711;0
26544;12380;0
26544;4982;0
26544;15504;0
26544;37894;0
26544;7956;0
26544;42969;0
26544;4428;0
26544;46193;0
26544;8816;0
26544;8265;0
26544;15958;0
26544;18726;0
26544;49812;0
26544;29849;0
26544;41712;0
26544;49560;0
26544;64;0
26544;833;0
26544;617;0
26544;38565;0
26544;39135;0
26544;40904;0
26544;39495;0
26544;49830;0
26544;833;0
26544;10904;0
26544;33083;0
26544;19145;0
26544;39128;0
26544;48381;0
26544;51479;0
26544;2723;0
26544;6655;0
26544;8635;9
26544;48633;0
26544;22355;0
26544;663;0
26544;13884;0
26544;31092;0
26544;47287;0
26544;2359;0
26544;394;0
26544;9213;0
26544;332;0
26544;957;0
26544;1104;0
26544;11802;0
26544;15145;0
26544;36736;0
26544;48064;0
26544;4284;0
26544;25889;0
26544;942;0
26544;3668;0
26544;916;0
26544;1651;0
26544;9272;0
26544;1719;0
26544;25867;0
26544;17066;0
26544;5313;0
26544;5445;0
26544;16272;0
26544;33820;0
26544;1746;0
26544;30235;0
26544;5224;0
26544;46750;0
26544;47251;0
26544;2243;0
26544;3446;0
26544;7674;0
26544;1651;0
26544;1924;10
26544;4792;0
26544;23589;0
26544;6609;0
26544;6719;0
26544;43186;0
26544;50527;0
26544;3;0
26544;45277;0
26544;4101;0
26544;10221;0
26544;27959;0
26544;38345;0
26544;5175;0
26544;2539;0
26544;25210;0
26544;27092;0
26544;9302;0
26544;9059;0
26544;6793;0
26544;11333;0
26544;22667;0
26544;6323;0
26544;5644;0
26544;27875;0
26544;96;0
26544;3363;0
26544;41124;7
26544;43773;7
26544;4520;0
26544;51191;0
26544;14124;0
26544;44855;5
26544;690;0
26544;24706;0
26544;34077;0
26544;36312;0
26544;5107;0
26544;1101;0
26544;1393;0
26544;481;0
26544;741;0
26544;12672;0
26544;34224;0
26544;721;0
26544;3250;0
26544;1082;0
26544;1396;0
26544;35862;0
26544;2976;0
26544;14840;0
26544;17848;0
26544;43232;0
26544;26847;0
26544;27517;0
26544;46303;0
26544;1716;0
26544;17299;0
26544;49620;0
26544;233;10
26544;51681;0
26544;5633;8
26544;13843;8
26544;16988;8
26544;22386;8
26544;28240;8
26544;32090;8
26544;42862;8
26544;17136;0
26544;41820;0
26544;11933;0
26544;24693;0
26544;27632;0
26544;30921;0
26544;42188;0
26544;42291;0
26544;46518;0
26544;19018;0
26544;14990;0
26544;15254;0
26544;37046;0
26544;2377;0
26544;873;0
26544;16020;0
26544;27508;0
26544;33405;0
26544;47197;0
26544;642;0
26544;51808;0
26544;10120;0
26544;49592;0
26544;986;0
26544;4765;0
26544;7196;0
26544;9866;0
26544;38567;0
26544;16877;0
26544;28708;0
26544;24998;0
26544;50414;0
26544;15522;0
26544;2560;0
26544;44658;0
26544;28123;0
26544;15675;0
26544;4593;10
26544;7977;0
26544;5021;0
26544;13750;0
26544;12403;0
26544;24024;9
26544;51376;9
26544;4773;0
26544;1406;0
26544;25170;0
26544;46005;0
26544;5582;8
26544;51189;0
26544;4887;9
26544;874;0
26544;6986;0
26544;14624;9
26544;247;0
26544;425;0
26544;21053;0
26544;9991;0
26544;46885;0
26544;17010;0
26544;15742;0
26544;50870;8
26544;82;0
26544;4727;0
26544;21591;9
26544;24085;9
26544;42235;0
26544;48068;0
26544;15342;0
26544;611;0
26544;4453;0
26544;35477;0
26544;37365;0
26544;34656;0
26544;46143;0
26544;50262;0
26544;41741;0
26544;389;0
26544;1294;0
26544;482;0
26544;16826;0
26544;1066;0
26544;2096;0
26544;20189;0
26544;10265;0
26544;35516;0
26544;2124;0
26544;6107;0
26544;27500;0
26544;7539;0
26544;18113;0
26544;23882;0
26544;37390;0
26544;37444;0
26544;42522;0
26544;16664;0
26544;15060;0
26544;25091;0
26544;33308;0
26544;39155;0
26544;2569;0
26544;6419;0
26544;10237;0
26544;11185;0
26544;37893;0
26544;13842;0
26544;4586;0
26544;1006;0
26544;3253;0
26544;44888;0
26544;14323;0
26544;29813;0
26544;35529;0
26544;1175;0
26544;2832;0
26544;3536;0
26544;23950;0
26544;34775;0
26544;35147;0
26544;36781;0
26544;42176;0
26544;51339;0
26544;51876;0
26544;1695;0
26544;10729;0
26544;13034;0
26544;34586;0
26544;23991;0
26544;6142;9
26544;19363;9
26544;40025;9
26544;12481;0
26544;33813;0
26544;1374;0
26544;5010;0
26548;20055;10
26553;492;8
26553;8386;5
26553;30834;6
26553;259;9
26553;890;6
26553;851;8
26553;131;8
26557;4989;10
26560;3271;0
26561;1044;8
26561;2773;8
26563;46996;6
26572;96;8
26573;9272;0
26579;2057;0
26579;45116;0
26579;50262;5
26583;117;0
26583;235;0
26583;10759;7
26583;2726;8
26583;6884;8
26583;29304;8
26583;22391;0
26583;35165;0
26583;1404;0
26583;3567;8
26583;24999;10
26583;134;0
26583;47705;0
26583;5736;0
26583;1531;10
26583;16423;10
26583;12335;0
26583;2021;0
26583;33177;0
26583;31650;8
26583;51;0
26583;4727;9
26583;7647;10
26583;208;10
26583;9931;0
26583;1338;0
26583;32213;0
26583;36096;0
26586;2201;0
26586;3624;0
26586;4182;0
26586;4197;0
26586;7354;0
26586;12552;0
26586;20542;0
26590;626;0
26593;37012;0
26593;77;0
26593;50052;10
26593;2318;0
26593;7007;0
26593;49376;0
26593;17066;8
26593;46680;0
26593;3529;0
26593;16644;0
26593;394;0
26593;9213;0
26593;332;0
26593;1104;0
26593;3668;0
26593;5313;0
26593;1746;0
26593;7674;0
26593;4753;10
26593;3506;0
26593;9059;0
26593;1359;0
26593;4664;0
26593;8252;0
26593;14124;10
26593;10121;0
26593;45218;0
26593;2324;0
26593;17072;0
26593;27300;0
26593;33309;8
26593;39140;8
26593;51568;8
26593;34004;0
26593;38844;8
26593;987;0
26593;973;0
26593;4523;0
26593;29830;0
26593;35355;0
26593;36584;0
26598;486;0
26598;300;0
26598;10884;0
26598;678;0
26598;75;8
26598;483;10
26598;36134;10
26598;573;10
26598;2340;0
26598;12850;0
26598;43768;0
26598;16955;0
26605;11886;0
26611;449;4
26611;20304;4
26611;646;6
26611;44724;7
26611;3027;7
26611;4981;0
26611;40519;0
26612;14046;7
26612;23438;7
26612;45542;7
26612;1227;10
26612;21840;10
26612;31732;10
26612;31864;10
26615;6478;5
26615;592;4
26615;1836;0
26616;1476;0
26616;8172;0
26616;7341;8
26616;1294;0
26616;4198;9
26617;7674;0
26618;3529;8
26620;5969;0
26620;136;0
26620;24804;8
26620;4183;7
26621;5231;0
26621;260;8
26621;5251;9
26621;5969;0
26621;2318;0
26621;7007;0
26621;17760;0
26621;279;9
26621;31732;9
26621;31864;9
26621;8189;8
26621;16291;0
26621;10848;0
26621;14758;0
26621;61;0
26621;22599;8
26621;510;5
26621;46848;0
26621;16220;8
26621;6698;0
26621;14856;5
26621;51094;8
26621;45163;0
26621;25977;5
26621;3282;0
26621;13686;0
26621;37324;0
26621;48531;0
26621;1068;7
26621;5992;8
26621;7977;0
26621;1836;7
26621;47816;8
26621;10216;5
26621;7318;5
26621;7551;5
26621;8789;5
26621;10357;5
26621;13799;5
26621;20529;5
26621;39487;5
26621;982;8
26624;30482;0
26624;15487;10
26624;24679;0
26624;3425;10
26624;7741;0
26624;46;7
26624;1412;0
26624;30016;0
26624;2193;7
26624;7884;0
26624;82;6
26624;28;7
26624;40111;10
26624;33889;7
26627;50956;6
26627;1374;7
26628;565;9
26628;15;0
26628;6655;5
26628;75;0
26628;6157;0
26628;11035;7
26628;5766;0
26628;4198;10
26637;14986;8
26637;15872;8
26637;32577;8
26637;46978;8
26659;3027;0
26659;14245;0
26659;43065;0
26673;46193;8
26674;6142;8
26674;19363;8
26674;40025;8
26674;3476;0
26697;10179;0
26706;30506;7
26706;15;0
26706;50414;0
26706;11530;0
26711;2318;6
26711;7007;6
26711;617;0
26711;38565;0
26711;39135;0
26711;40904;0
26711;26049;0
26711;33027;0
26711;2184;0
26711;3677;0
26711;9182;0
26711;33043;0
26711;5445;0
26711;16272;0
26711;26106;0
26711;5632;0
26711;1546;0
26711;5401;7
26713;3194;9
26713;41579;5
26713;448;8
26713;793;0
26713;10851;0
26713;21998;0
26721;5385;10
26722;7435;0
26730;184;0
26730;4504;0
26730;179;0
26730;8703;0
26730;2120;0
26730;4378;0
26730;62;0
26730;17788;7
26730;1546;0
26730;961;0
26730;1075;0
26731;12227;0
26731;17555;0
26731;51145;0
26748;733;5
26750;8258;0
26751;1744;10
26752;746;6
26754;384;0
26756;9533;9
26756;14615;9
26756;19618;9
26756;13268;7
26756;28884;7
26756;51175;0
26756;24433;0
26756;1651;7
26756;3;10
26756;1082;10
26761;2290;6
26761;535;9
26761;131;7
26761;441;8
26774;3644;8
26782;14124;9
26782;7282;9
26782;4118;9
26782;43525;9
26782;12391;8
26803;49427;0
26803;2842;0
26803;46250;0
26803;50546;0
26813;325;0
26813;34;10
26813;25889;0
26813;8098;0
26813;20439;0
26813;23649;0
26813;581;9
26813;28421;9
26823;2318;6
26823;7007;6
26823;109;10
26823;8358;10
26823;21122;10
26823;42135;10
26823;46290;10
26823;132;9
26826;8854;0
26831;1800;0
26831;4137;0
26831;18925;0
26831;31509;0
26831;35611;0
26831;39683;0
26831;214;0
26831;43543;0
26831;4520;0
26831;51191;0
26831;18810;0
26831;49764;0
26831;10121;0
26831;45218;0
26831;481;0
26831;44985;0
26834;19893;10
26836;1070;7
26846;2629;0
26846;15448;10
26847;736;0
26847;12;0
26883;5231;0
26883;21679;6
26883;5907;7
26883;3383;0
26883;4728;7
26883;54;7
26883;3319;4
26883;1133;0
26883;35793;0
26883;25945;0
26883;3380;10
26883;8176;0
26883;7431;0
26883;697;0
26883;37914;0
26883;135;8
26883;15;0
26883;1008;9
26883;448;10
26883;16616;0
26883;20648;0
26883;25737;8
26883;10009;0
26883;14;0
26883;45163;0
26883;3030;0
26883;9575;0
26883;2706;0
26883;482;0
26883;14440;7
26883;36835;0
26883;15318;0
26883;20268;0
26883;4827;0
26883;982;0
26883;474;0
26883;6353;0
26890;7923;0
26891;5969;7
26892;42050;0
26906;359;9
26910;5020;0
26910;42977;0
26910;2559;10
26927;48359;0
26939;1436;0
26939;161;7
26939;36827;7
26941;210;0
26947;24014;10
26949;37602;3
26949;1649;0
26949;4230;0
26949;44471;6
26969;5159;0
26973;1393;7
26979;700;4
26991;23724;10
27027;3992;8
27027;16985;8
27047;40892;0
27057;817;0
27067;26324;7
27091;330;8
27091;619;8
27091;11112;0
27091;15528;0
27091;30830;0
27091;31744;0
27091;1789;7
27091;1958;8
27091;57;0
27091;13992;0
27091;440;0
27091;8905;0
27091;9345;0
27091;29862;0
27091;44734;0
27091;374;0
27091;2186;0
27091;17773;0
27091;36700;0
27140;486;0
27140;9064;10
27140;37071;10
27140;15;0
27140;8218;10
27140;2329;10
27140;36338;10
27140;154;0
27140;1065;0
27140;44998;0
27140;50050;10
27140;50601;0
27140;7730;10
27140;21555;0
27141;40;10
27144;3720;0
27144;21106;0
27144;42776;0
27144;52387;0
27161;690;9
27168;99;7
27168;131;0
27169;3648;8
27169;14602;8
27169;14677;8
27169;17755;8
27169;29273;8
27169;17158;8
27169;16499;8
27169;4108;8
27169;2380;8
27169;22568;8
27169;47005;8
27169;34160;8
27169;33258;8
27169;12870;8
27169;23615;8
27169;50410;8
27169;50470;8
27169;690;0
27169;6264;8
27169;16407;8
27172;4681;8
27172;18855;8
27172;49072;8
27172;16504;0
27172;16158;0
27185;543;0
27193;1817;0
27193;16012;0
27193;521;0
27193;632;8
27193;12380;6
27193;24657;0
27193;11333;7
27193;96;0
27193;3198;5
27193;5502;0
27193;10841;5
27193;48237;0
27193;24169;0
27193;12481;0
27194;2096;7
27194;20189;7
27198;642;8
27204;7302;10
27204;3992;10
27204;16985;10
27204;968;10
27204;46967;10
27204;47823;10
27204;147;10
27204;9992;9
27212;8581;0
27212;32153;0
27212;37567;0
27212;8581;10
27212;32153;10
27212;37567;10
27214;8925;7
27216;31868;10
27222;38951;8
27222;43525;7
27222;3327;0
27222;40766;7
27223;37732;5
27225;1859;0
27228;3578;5
27231;847;5
27237;793;8
27240;12380;0
27245;475;5
27245;8972;0
27245;973;0
27265;325;7
27265;2855;7
27265;233;10
27277;853;10
27287;628;5
27287;280;0
27287;914;0
27287;25781;0
27287;3361;0
27287;7286;0
27313;2693;9
27313;274;10
27313;36100;10
27313;363;10
27313;154;9
27315;274;0
27317;449;7
27317;20304;7
27317;646;0
27317;23889;8
27317;26018;8
27317;5632;9
27317;7599;7
27321;3567;7
27339;8218;7
27339;16575;0
27349;41;10
27350;103;5
27352;1465;10
27352;9270;10
27352;19064;10
27352;11003;10
27352;15968;10
27352;17278;10
27352;45698;10
27352;51369;10
27362;24656;8
27362;1022;7
27363;17638;7
27363;16131;0
27383;8087;0
27383;26988;8
27383;902;8
27383;7674;8
27383;27092;7
27383;932;0
27383;1300;0
27383;38582;0
27383;4038;0
27391;43307;0
27391;1387;0
27392;9257;0
27399;24615;6
27399;45997;6
27413;7888;0
27421;17207;0
27436;9428;0
27436;12821;0
27448;642;9
27458;1396;6
27458;35862;6
27462;15156;0
27462;15060;0
27462;25091;0
27462;33308;0
27462;17029;0
27462;40766;0
27462;17287;0
27462;15733;0
27462;36338;0
27462;17643;0
27462;18463;0
27462;14986;0
27462;15872;0
27462;32577;0
27462;46978;0
27462;46600;0
27462;4148;0
27462;32093;0
27462;50527;0
27462;1060;0
27462;15754;0
27462;15930;0
27462;17334;0
27462;49195;0
27462;96;8
27462;6881;0
27462;30494;0
27462;34669;0
27462;17311;0
27462;31847;0
27462;22739;0
27462;26879;0
27462;16877;0
27462;28708;0
27462;15522;0
27462;34728;9
27462;2739;0
27462;8060;0
27462;360;0
27462;5311;0
27462;12850;0
27462;43768;0
27462;14986;0
27462;15872;0
27462;32577;0
27462;46978;0
27462;15060;5
27462;25091;5
27462;33308;5
27462;48068;0
27462;6347;0
27462;7690;0
27462;23014;0
27462;4455;0
27462;7641;0
27462;16757;0
